"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","wRC+","-1","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Oswaldo Cabrera","NYY","123","551","496","118","24","3","21","69","64","43","132","4","13","6","",".237",".301",".423",".725",".315","106","","0.0","3.7","","4.0","-1.8","2.1","","999.0","21707"
"Ryan Mountcastle","BAL","146","620","564","144","27","1","27","74","84","45","157","5","4","2","",".255",".313",".448",".761",".329","116","","-0.3","1.6","","10.6","-10.7","2.1","","999.0","18373"
"Anthony Rizzo","","131","578","496","119","22","2","24","74","75","58","102","17","7","3","",".241",".339",".439",".778",".339","120","","-2.4","0.7","","11.0","-10.4","2.1","","999.0","3473"
"Mitch Haniger","","141","629","560","140","26","2","27","81","81","54","147","8","2","1","",".250",".322",".448",".770",".334","117","","-1.2","-2.0","","10.9","-12.0","2.0","","999.0","14274"
"Austin Hays","BAL","144","587","535","134","29","2","20","67","72","35","115","9","5","2","",".251",".305",".427",".732",".318","108","","0.0","2.7","","5.2","-4.4","2.0","","999.0","19363"
"Andrew Vaughn","CHW","141","594","537","142","29","1","23","72","77","43","107","8","1","1","",".265",".326",".451",".777",".338","121","","-1.5","0.5","","12.4","-11.9","2.0","","999.0","26197"
"Christian Vázquez","","96","385","353","90","17","1","8","39","40","23","66","3","4","2","",".254",".303",".377",".679",".298","92","","-2.1","0.8","","-5.5","8.8","2.0","","999.0","9774"
"Enrique Hernández","BOS","130","581","517","123","31","1","16","70","60","49","109","7","3","1","",".239",".310",".397",".708",".311","97","","0.3","0.0","","-1.7","2.3","2.0","","999.0","10472"
"Gio Urshela","MIN","131","531","486","126","26","2","12","54","58","35","103","4","1","1","",".260",".313",".397",".710",".310","103","","-1.9","-0.2","","0.0","2.0","2.0","","999.0","10681"
"Carson Kelly","ARI","90","366","322","75","16","1","11","39","40","35","73","4","2","1","",".234",".314",".392",".707",".312","99","","-0.4","-0.1","","-0.9","7.5","2.0","","999.0","13620"
"Joey Meneses","WSN","147","651","599","158","31","2","29","78","91","42","146","5","2","1","",".264",".314",".465",".779",".335","115","","-1.1","-0.7","","10.0","-13.1","2.0","","999.0","14366"
"Manuel Margot","TBR","128","525","474","122","25","2","11","56","55","40","92","4","12","5","",".258",".319",".389",".708",".311","107","","0.8","1.1","","5.1","-3.3","1.9","","999.0","14712"
"Ryan Jeffers","MIN","90","345","306","66","13","1","12","38","39","30","94","3","2","1","",".215",".290",".386",".676",".297","94","","-0.6","-1.5","","-2.8","6.0","1.9","","999.0","24618"
"Miguel Rojas","MIA","123","491","448","116","22","2","8","50","46","30","65","5","9","3","",".258",".309",".367",".676",".298","93","","-0.8","0.5","","-4.8","6.7","1.9","","999.0","7802"
"Triston Casas","BOS","128","524","445","110","25","2","21","64","64","68","116","5","3","1","",".247",".351",".451",".801",".349","124","","-0.6","0.3","","13.4","-11.7","1.9","","999.0","22514"
"MJ Melendez","KCR","123","561","482","114","24","3","24","76","62","66","125","3","6","2","",".236",".330",".445",".775",".338","118","","-0.5","-1.4","","11.0","-3.0","1.9","","999.0","22197"
"Joc Pederson","","123","533","470","114","21","2","25","69","71","48","126","8","4","2","",".243",".322",".459",".780",".337","119","","-0.4","-3.0","","11.4","-11.1","1.9","","999.0","11899"
"Cody Bellinger","LAD","126","488","435","96","19","2","20","59","60","43","123","3","11","3","",".222",".294",".411",".705",".307","99","","0.8","-1.1","","0.3","1.0","1.9","","999.0","15998"
"Elvis Andrus","","122","498","456","114","24","1","10","52","49","30","79","4","12","4","",".251",".302",".372",".673",".296","91","","1.8","-1.2","","-3.5","4.8","1.8","","999.0","8709"
"Josh Bell","","143","611","529","136","26","2","22","74","79","71","107","5","1","1","",".256",".347",".439",".786",".342","123","","-2.3","-2.8","","13.7","-16.2","1.8","","999.0","13145"
"Anthony Santander","BAL","146","633","572","140","29","1","29","76","89","46","126","9","2","1","",".245",".309",".449",".758",".328","115","","-0.4","-2.9","","10.1","-12.9","1.8","","999.0","14551"
"Hunter Renfroe","MIL","133","565","511","122","24","1","30","70","84","44","135","5","2","1","",".238",".303",".464",".767",".331","113","","-1.4","-1.6","","7.0","-8.8","1.8","","999.0","15464"
"Victor Caratini","MIL","90","345","302","70","13","1","9","38","35","32","78","6","2","1","",".232",".315",".372",".687",".303","94","","-0.8","-0.2","","-3.1","7.4","1.8","","999.0","14968"
"Lane Thomas","WSN","131","589","522","123","27","2","20","73","60","53","141","5","11","4","",".236",".310",".412",".722",".316","102","","-0.3","0.9","","1.0","-4.1","1.8","","999.0","16939"
"Bo Naylor","CLE","89","344","296","66","14","1","12","40","41","38","90","4","6","2","",".223",".317",".404",".721",".317","107","","-0.1","0.0","","2.5","3.5","1.7","","999.0","21865"
"Adam Frazier","","130","557","502","133","26","4","6","61","48","41","68","6","10","4","",".264",".325",".369",".694",".307","98","","0.0","-1.9","","-1.2","-0.5","1.7","","999.0","15223"
"Max Kepler","MIN","120","498","434","100","22","2","17","56","57","53","86","5","5","2","",".229",".319",".406",".725",".318","109","","0.1","1.6","","5.0","-4.4","1.7","","999.0","12144"
"Salvador Perez","KCR","133","583","545","137","25","1","30","70","86","25","139","9","1","0","",".252",".293",".465",".758",".325","109","","-2.1","4.3","","3.7","6.9","1.7","","999.0","7304"
"Garrett Mitchell","MIL","109","432","383","93","18","2","11","45","45","39","123","4","13","5","",".242",".316",".384",".701",".310","98","","0.4","0.4","","-0.4","2.2","1.7","","999.0","27555"
"Justin Turner","LAD","130","550","486","128","28","1","14","62","63","50","96","8","2","1","",".263",".339",".410",".749",".330","114","","-2.2","-3.7","","6.7","-8.4","1.7","","999.0","5235"
"Reese McGuire","BOS","83","321","293","71","17","1","6","32","32","19","65","4","1","1","",".242",".294",".365",".659",".290","82","","-0.5","1.8","","-7.0","8.7","1.7","","999.0","15674"
"Luis Guillorme","NYM","94","368","319","84","15","1","4","38","34","40","54","3","2","1","",".264",".348",".356",".705",".315","109","","-1.0","-0.6","","2.8","1.2","1.7","","999.0","16451"
"Luis García","WSN","122","499","465","124","25","3","15","53","57","25","94","3","5","2","",".266",".306",".428",".734",".317","102","","-0.5","-3.6","","0.8","-1.4","1.7","","999.0","20391"
"Austin Meadows","DET","115","523","461","114","24","4","18","66","56","49","100","6","5","2","",".246",".324",".434",".758",".330","117","","-1.4","-1.3","","8.7","-9.2","1.7","","999.0","15672"
"Mike Zunino","","80","313","283","55","10","1","15","34","39","22","105","4","2","1","",".196",".261",".400",".661",".288","85","","-0.5","0.2","","-5.9","6.8","1.7","","999.0","13265"
"Adolis García","TEX","150","648","598","139","28","3","27","74","87","38","187","6","17","7","",".233",".283",".427",".710",".306","99","","0.3","4.5","","-0.3","-4.5","1.7","","999.0","19287"
"Michael Conforto","","131","554","476","116","24","1","19","65","66","61","120","10","4","2","",".244",".340",".418",".758",".333","117","","-0.5","-2.6","","10.0","-12.4","1.6","","999.0","16376"
"Kris Bryant","COL","126","568","498","134","31","2","20","78","69","55","116","7","5","2","",".269",".348",".457",".805",".350","112","","0.5","-3.5","","8.3","-11.8","1.6","","999.0","15429"
"Eduardo Escobar","NYM","126","521","475","110","21","3","19","56","63","38","121","3","2","1","",".232",".291",".408",".699",".303","100","","-0.8","-2.3","","-0.6","-1.3","1.6","","999.0","6153"
"Josh Donaldson","NYY","120","510","443","100","21","1","18","58","59","56","131","6","2","1","",".226",".318",".397",".716",".316","106","","-2.0","-2.3","","1.7","-2.4","1.6","","999.0","5038"
"Brandon Drury","","131","563","513","127","27","2","20","67","69","36","121","6","3","2","",".247",".302",".426",".728",".317","105","","-1.2","-0.1","","2.0","-5.0","1.6","","999.0","11615"
"Trayce Thompson","LAD","112","464","409","90","17","1","23","57","64","45","155","5","5","2","",".219",".301",".438",".739",".320","108","","-0.1","0.1","","4.2","-4.4","1.6","","999.0","9952"
"Carter Kieboom","WSN","117","454","390","92","18","1","12","49","47","49","92","8","3","1","",".236",".332",".383",".714",".317","103","","-0.6","-1.8","","0.8","-0.8","1.6","","999.0","19958"
"Josh Jung","TEX","122","498","455","108","22","2","20","53","60","31","138","6","5","2","",".237",".292",".421",".713",".310","101","","-0.8","-0.1","","0.0","-0.6","1.6","","999.0","26299"
"Austin Slater","SFG","89","388","335","81","16","2","10","46","37","43","103","5","12","4","",".241",".334",".387",".721",".320","108","","1.2","-0.8","","4.8","-2.6","1.6","","999.0","16153"
"J.D. Davis","SFG","122","523","453","110","22","2","16","58","60","55","158","9","2","1","",".243",".334",".403",".737",".325","111","","-1.2","1.7","","5.5","-7.9","1.6","","999.0","16219"
"Joey Wendle","MIA","113","479","443","115","27","2","7","48","47","23","85","7","10","4","",".260",".305",".380",".685",".300","95","","-0.1","-0.6","","-3.1","2.0","1.6","","999.0","13853"
"Leody Taveras","TEX","128","503","455","109","22","3","13","53","52","37","121","4","16","6","",".240",".299",".383",".682",".299","94","","0.9","-0.7","","-2.5","1.5","1.6","","999.0","18900"
"Santiago Espinal","TOR","92","369","332","89","19","1","6","41","38","29","53","3","6","3","",".268",".328",".387",".715",".315","106","","0.2","-1.1","","2.5","0.7","1.6","","999.0","19997"
"Jorge Mateo","BAL","143","544","501","114","25","5","12","58","54","28","143","6","30","10","",".227",".274",".367",".641",".280","81","","2.3","-0.3","","-9.3","6.8","1.6","","999.0","17273"
"Nick Allen","OAK","125","474","428","100","23","1","7","46","41","36","88","4","10","3","",".233",".296",".339",".635",".282","87","","0.4","-0.2","","-6.3","6.0","1.6","","999.0","22277"
"Aaron Hicks","NYY","122","489","415","92","16","2","13","52","49","64","114","4","8","3","",".223",".330",".365",".695",".310","103","","0.4","2.9","","1.8","-2.6","1.5","","999.0","5297"
"Eguy Rosario","SDP","87","330","294","71","16","1","9","40","38","27","70","3","10","3","",".242",".311",".401",".712",".312","104","","0.4","0.1","","2.1","1.5","1.5","","999.0","19964"
"Oswald Peraza","NYY","76","296","267","66","12","1","10","33","34","20","65","4","11","4","",".249",".308",".407",".714",".313","104","","0.3","0.5","","1.7","3.5","1.5","","999.0","22823"
"Nick Fortes","MIA","58","234","210","52","9","1","8","26","27","18","42","4","3","1","",".246",".313",".406",".719",".315","105","","-0.1","0.5","","1.3","4.3","1.5","","999.0","21538"
"Michael A. Taylor","KCR","123","484","438","106","19","3","11","48","49","34","121","4","6","3","",".243",".301",".371",".672",".296","89","","0.1","3.0","","-6.0","5.0","1.5","","999.0","11489"
"Kyle Farmer","CIN","122","502","459","117","23","1","13","51","54","26","89","12","4","2","",".255",".310",".396",".705",".310","92","","-0.8","-1.7","","-5.5","3.0","1.5","","999.0","14813"
"Seth Brown","OAK","133","574","516","119","27","3","24","66","74","48","153","4","8","3","",".231",".299",".434",".733",".316","111","","-0.7","-1.5","","6.7","-10.9","1.5","","999.0","18171"
"Jeimer Candelario","DET","112","463","414","99","23","2","13","47","49","40","104","5","1","1","",".240",".312",".397",".709",".311","104","","-0.6","-3.0","","1.2","-2.0","1.5","","999.0","13621"
"Michael Brantley","","109","486","435","123","24","2","10","60","51","40","60","4","2","1","",".283",".347",".416",".763",".334","117","","-1.3","-0.5","","8.1","-10.1","1.5","","999.0","4106"
"Jack Suwinski","PIT","110","468","409","92","19","1","22","57","63","50","135","5","5","2","",".225",".314",".435",".749",".326","110","","-0.3","1.5","","5.1","-6.9","1.5","","999.0","22244"
"Nolan Gorman","STL","92","389","353","84","16","1","18","47","52","28","111","3","2","1","",".238",".298",".439",".737",".319","109","","-0.4","-0.5","","3.7","-2.9","1.5","","999.0","22263"
"Wilmer Flores","SFG","120","509","452","113","23","1","16","57","60","45","83","6","1","0","",".250",".323",".414",".737",".323","110","","-2.0","-1.5","","3.8","-7.0","1.5","","999.0","5827"
"Chris Taylor","LAD","134","542","477","108","25","3","14","58","57","51","165","7","9","3","",".227",".308",".376",".684",".302","95","","0.6","-3.5","","-2.3","-2.1","1.5","","999.0","13757"
"Francisco Álvarez","NYM","71","291","252","58","11","0","13","36","37","32","75","4","1","1","",".230",".324",".436",".759",".331","119","","-0.3","0.0","","6.3","-2.2","1.5","","999.0","26121"
"Jurickson Profar","","134","580","507","122","27","2","15","68","58","60","92","6","7","2","",".241",".326",".389",".715",".317","105","","-0.1","-1.7","","3.2","-8.4","1.4","","999.0","10815"
"Matt Mervis","CHC","96","381","343","89","19","1","18","46","53","28","79","5","2","1","",".259",".321",".477",".798",".343","122","","-0.4","0.0","","9.5","-8.6","1.4","","999.0","sa3015051"
"Nick Madrigal","CHC","99","383","348","96","18","2","3","40","34","24","44","5","6","2","",".277",".330",".367",".698",".309","99","","-0.2","-0.1","","-0.7","1.6","1.4","","999.0","20521"
"Bryan De La Cruz","MIA","110","444","407","107","22","1","14","47","53","28","107","3","4","2","",".262",".312",".425",".737",".321","109","","-0.5","-6.0","","4.0","-5.3","1.4","","999.0","19600"
"José Iglesias","","110","454","423","114","25","1","6","45","44","18","63","6","4","2","",".269",".306",".371",".678",".298","92","","-0.4","-0.8","","-4.7","3.5","1.4","","999.0","10231"
"Jesse Winker","SEA","115","494","419","103","20","1","15","59","55","62","94","6","1","0","",".245",".349",".405",".754",".334","123","","-2.4","-1.3","","10.6","-12.8","1.4","","999.0","13590"
"David Villar","SFG","96","391","340","77","16","1","16","45","48","39","113","8","2","1","",".227",".317",".425",".742",".325","111","","-0.3","-0.7","","4.9","-4.5","1.4","","999.0","24782"
"Garrett Cooper","MIA","125","548","484","124","26","2","15","61","63","50","139","8","1","1","",".255",".333",".411",".744",".327","113","","-2.2","-0.3","","6.4","-11.3","1.4","","999.0","15279"
"Yan Gomes","CHC","81","321","297","73","14","1","10","33","37","16","60","4","2","1","",".245",".289",".394",".683",".297","91","","-0.8","0.6","","-4.2","7.4","1.4","","999.0","9627"
"Jarred Kelenic","SEA","113","462","414","93","20","1","19","52","55","39","116","4","10","4","",".224",".295",".415",".710",".308","105","","0.2","1.0","","3.0","-4.3","1.4","","999.0","22558"
"Jacob Stallings","MIA","87","343","306","72","14","1","6","32","32","29","75","3","1","0","",".236",".306",".346",".652",".291","88","","-1.1","0.3","","-5.8","7.6","1.4","","999.0","13723"
"William Contreras","ATL","113","459","409","103","18","1","20","55","60","41","116","4","2","1","",".253",".325",".452",".776",".337","115","","-1.2","-0.7","","6.9","-7.3","1.4","","999.0","20503"
"Jon Berti","MIA","97","438","382","91","17","2","7","52","34","45","99","5","28","8","",".240",".325",".349",".673",".302","96","","3.3","-1.6","","1.3","-3.0","1.4","","999.0","12037"
"Roberto Pérez","","78","308","272","55","9","1","9","30","31","29","98","3","2","1","",".201",".283",".342",".625",".279","79","","-1.1","1.8","","-8.6","8.3","1.4","","999.0","2900"
"Lourdes Gurriel Jr.","TOR","123","491","448","122","26","1","15","58","61","31","90","4","4","2","",".272",".323",".437",".759",".329","116","","-1.2","-2.7","","7.7","-10.3","1.4","","999.0","19238"
"TJ Friedl","CIN","107","488","428","106","18","5","15","63","48","44","91","8","12","4","",".248",".326",".417",".743",".326","103","","0.4","-1.4","","2.2","-5.8","1.3","","999.0","19522"
"Spencer Torkelson","DET","126","487","423","98","21","1","18","56","56","51","113","6","3","1","",".232",".321",".416",".737",".323","112","","-0.6","1.7","","6.2","-8.9","1.3","","999.0","27465"
"Shea Langeliers","OAK","114","468","423","98","20","1","19","50","55","36","123","4","3","1","",".231",".295",".418",".713",".310","107","","-0.4","-0.5","","3.3","-3.3","1.3","","999.0","25816"
"Chas McCormick","HOU","120","489","428","97","16","2","15","53","52","51","133","4","6","2","",".227",".313",".377",".690",".306","100","","-0.6","1.3","","-0.8","-2.2","1.3","","999.0","19599"
